date,magasin,categorie,produit,quantite,prix_unitaire,cout_unitaire,paiement,ca_ttc,marge
2025-08-23,Montauban,Décoration,Vase céramique,2,29.29,13.88,Espèces,58.58,30.82
2025-08-23,Montauban,Papeterie,Carte postale,1,8.63,4.42,CB,8.63,4.21
2025-08-23,Montauban,Cadeaux,Mini plante,1,19.2,8.58,Sans contact,19.2,10.62
2025-08-23,Montauban,Décoration,Cadre photo,1,27.86,11.71,CB,27.86,16.15
2025-08-23,Montauban,Textile,Tapis tissé,1,32.5,15.54,CB,32.5,16.96
2025-08-23,Montauban,Textile,Rideau lin,1,48.58,22.4,Sans contact,48.58,26.18
2025-08-23,Montauban,Cuisine,Set torchons,1,24.73,13.54,CB,24.73,11.19
2025-08-23,Montauban,Papeterie,Carte postale,1,9.7,4.57,CB,9.7,5.13
2025-08-23,Montauban,Cuisine,Mug grès,1,27.9,14.14,Espèces,27.9,13.76
2025-08-23,Montauban,Textile,Rideau lin,1,44.01,21.68,Sans contact,44.01,22.33
2025-08-23,Montauban,Papeterie,Carnet A5,1,9.09,5.03,CB,9.09,4.06
2025-08-23,Montauban,Décoration,Miroir rond,1,40.43,18.41,Sans contact,40.43,22.02
2025-08-24,Toulouse,Textile,Tapis tissé,1,53.62,26.19,Espèces,53.62,27.43
2025-08-24,Toulouse,Papeterie,Stylo plume,1,11.52,5.78,Sans contact,11.52,5.74
2025-08-24,Toulouse,Cuisine,Planche à découper,1,33.23,16.49,Espèces,33.23,16.74
2025-08-24,Toulouse,Papeterie,Carnet A5,1,10.87,5.48,CB,10.87,5.39
2025-08-24,Toulouse,Cuisine,Set torchons,1,30.74,14.93,CB,30.74,15.81
2025-08-24,Toulouse,Textile,Nappe coton,1,48.23,24.88,Sans contact,48.23,23.35
2025-08-24,Toulouse,Cuisine,Mug grès,1,19.66,9.38,Sans contact,19.66,10.28
2025-08-24,Toulouse,Cuisine,Théière fonte,3,25.47,12.68,Sans contact,76.41,38.37
2025-08-24,Toulouse,Cadeaux,Coffret thé,1,22.4,8.94,Sans contact,22.4,13.46
2025-08-24,Toulouse,Décoration,Cadre photo,1,49.56,22.06,CB,49.56,27.5
2025-08-24,Toulouse,Textile,Serviettes (x4),1,23.57,12.22,CB,23.57,11.35
2025-08-24,Toulouse,Décoration,Coussin lin,1,45.06,20.53,Sans contact,45.06,24.53
2025-08-24,Toulouse,Cuisine,Théière fonte,1,16.91,8.26,Sans contact,16.91,8.65
2025-08-24,Toulouse,Décoration,Bougie parfumée,1,34.93,16.75,CB,34.93,18.18
2025-08-24,Toulouse,Décoration,Coussin lin,1,30.06,12.81,CB,30.06,17.25
2025-08-24,Toulouse,Décoration,Coussin lin,2,43.44,19.51,CB,86.88,47.86
2025-08-24,Toulouse,Papeterie,Stickers,1,11.84,5.83,CB,11.84,6.01
2025-08-24,Toulouse,Textile,Nappe coton,1,40.63,18.44,Espèces,40.63,22.19
2025-08-24,Toulouse,Cuisine,Mug grès,1,23.15,11.14,Sans contact,23.15,12.01
2025-08-24,Toulouse,Cuisine,Théière fonte,1,31.37,16.13,CB,31.37,15.24
2025-08-24,Toulouse,Décoration,Bougie parfumée,1,41.74,18.2,CB,41.74,23.54
2025-08-24,Toulouse,Cadeaux,Bougie voyage,1,18.75,7.43,Espèces,18.75,11.32
2025-08-24,Toulouse,Textile,Nappe coton,1,28.4,13.42,Sans contact,28.4,14.98
2025-08-24,Toulouse,Décoration,Bougie parfumée,1,25.16,12.14,CB,25.16,13.02
2025-08-24,Toulouse,Cuisine,Planche à découper,1,36.4,18.44,CB,36.4,17.96
2025-08-24,Toulouse,Décoration,Cadre photo,1,19.96,9.8,CB,19.96,10.16
2025-08-24,Toulouse,Cuisine,Théière fonte,1,21.1,11.44,CB,21.1,9.66
2025-08-24,Toulouse,Cuisine,Théière fonte,3,24.66,13.07,Espèces,73.98,34.77
2025-08-24,Toulouse,Cadeaux,Coffret thé,1,19.45,7.38,CB,19.45,12.07
2025-08-24,Toulouse,Textile,Plaid laine,2,48.54,24.56,CB,97.08,47.96
2025-08-24,Toulouse,Papeterie,Stylo plume,1,8.92,4.61,CB,8.92,4.31
2025-08-24,Toulouse,Cadeaux,Bougie voyage,1,15.57,6.38,Espèces,15.57,9.19
2025-08-24,Auch,Cadeaux,Mini plante,2,19.89,7.64,CB,39.78,24.5
2025-08-24,Auch,Décoration,Coussin lin,2,25.56,12.31,Sans contact,51.12,26.5
2025-08-24,Auch,Décoration,Vase céramique,1,20.84,9.68,Sans contact,20.84,11.16
2025-08-24,Auch,Décoration,Bougie parfumée,2,32.49,14.17,CB,64.98,36.64
2025-08-24,Auch,Cuisine,Bol émaillé,1,28.0,14.83,Sans contact,28.0,13.17
2025-08-24,Montauban,Décoration,Vase céramique,1,29.18,12.54,CB,29.18,16.64
2025-08-24,Montauban,Cadeaux,Bougie voyage,1,20.56,8.04,Espèces,20.56,12.52
2025-08-24,Montauban,Cuisine,Planche à découper,2,24.97,12.92,CB,49.94,24.1
2025-08-24,Montauban,Cadeaux,Mini plante,1,20.64,8.69,CB,20.64,11.95
2025-08-24,Montauban,Cuisine,Bol émaillé,1,20.09,11.38,Sans contact,20.09,8.71
2025-08-24,Montauban,Cadeaux,Bougie voyage,2,17.1,6.22,Espèces,34.2,21.76
2025-08-24,Montauban,Décoration,Cadre photo,1,40.68,18.03,Espèces,40.68,22.65
2025-08-24,Montauban,Cuisine,Bol émaillé,1,29.97,14.66,Sans contact,29.97,15.31
2025-08-24,Montauban,Cadeaux,Mini plante,1,21.38,8.32,Sans contact,21.38,13.06
2025-08-24,Montauban,Décoration,Cadre photo,1,32.04,14.47,CB,32.04,17.57
2025-08-24,Montauban,Cuisine,Set torchons,1,29.92,14.69,Espèces,29.92,15.23
2025-08-24,Montauban,Décoration,Cadre photo,2,41.56,19.34,CB,83.12,44.44
2025-08-24,Montauban,Papeterie,Marque-page,1,10.51,5.42,CB,10.51,5.09
2025-08-24,Montauban,Papeterie,Marque-page,1,8.12,4.28,Sans contact,8.12,3.84
2025-08-25,Toulouse,Décoration,Cadre photo,2,42.38,18.86,Sans contact,84.76,47.04
2025-08-25,Toulouse,Décoration,Miroir rond,3,36.23,15.39,CB,108.69,62.52
2025-08-25,Toulouse,Cadeaux,Savon artisanal,1,22.17,9.6,CB,22.17,12.57
2025-08-25,Toulouse,Textile,Tapis tissé,1,55.99,24.29,Espèces,55.99,31.7
2025-08-25,Toulouse,Papeterie,Carnet A5,1,13.33,6.52,CB,13.33,6.81
2025-08-25,Toulouse,Cuisine,Mug grès,1,17.82,9.63,CB,17.82,8.19
2025-08-25,Toulouse,Cuisine,Set torchons,1,33.03,16.85,CB,33.03,16.18
2025-08-25,Toulouse,Textile,Tapis tissé,1,42.5,20.55,Espèces,42.5,21.95
2025-08-25,Toulouse,Textile,Nappe coton,1,41.29,20.21,CB,41.29,21.08
2025-08-25,Toulouse,Décoration,Coussin lin,1,47.07,21.95,CB,47.07,25.12
2025-08-25,Toulouse,Textile,Plaid laine,3,39.02,18.7,Espèces,117.06,60.96
2025-08-25,Toulouse,Cadeaux,Coffret thé,1,25.32,8.42,Sans contact,25.32,16.9
2025-08-25,Toulouse,Cadeaux,Bougie voyage,1,19.94,7.85,Espèces,19.94,12.09
2025-08-25,Toulouse,Cadeaux,Mini plante,1,22.48,8.84,Espèces,22.48,13.64
2025-08-25,Toulouse,Cadeaux,Bougie voyage,1,21.56,7.92,CB,21.56,13.64
2025-08-25,Toulouse,Décoration,Bougie parfumée,2,22.59,10.3,CB,45.18,24.58
2025-08-25,Toulouse,Décoration,Coussin lin,1,33.27,14.29,CB,33.27,18.98
2025-08-25,Toulouse,Textile,Serviettes (x4),1,37.0,19.37,Espèces,37.0,17.63
2025-08-25,Toulouse,Décoration,Miroir rond,1,45.78,20.36,Espèces,45.78,25.42
2025-08-25,Toulouse,Décoration,Cadre photo,1,29.34,13.29,CB,29.34,16.05
2025-08-25,Auch,Décoration,Miroir rond,1,15.9,7.15,Sans contact,15.9,8.75
2025-08-25,Auch,Cuisine,Set torchons,1,25.38,13.44,Espèces,25.38,11.94
2025-08-25,Auch,Textile,Serviettes (x4),1,41.52,20.08,CB,41.52,21.44
2025-08-25,Auch,Cadeaux,Coffret thé,1,20.65,8.12,Espèces,20.65,12.53
2025-08-25,Auch,Cuisine,Théière fonte,1,19.13,9.66,CB,19.13,9.47
2025-08-25,Auch,Cuisine,Théière fonte,2,15.5,8.69,Sans contact,31.0,13.62
2025-08-25,Auch,Décoration,Vase céramique,1,32.68,15.72,CB,32.68,16.96
2025-08-25,Auch,Papeterie,Carnet A5,1,7.53,3.58,Sans contact,7.53,3.95
2025-08-25,Auch,Cuisine,Bol émaillé,2,19.0,10.42,Sans contact,38.0,17.16
2025-08-25,Auch,Cadeaux,Savon artisanal,1,14.29,6.04,CB,14.29,8.25
2025-08-25,Montauban,Cuisine,Bol émaillé,2,29.43,15.68,Espèces,58.86,27.5
2025-08-25,Montauban,Cuisine,Bol émaillé,1,20.69,10.34,Espèces,20.69,10.35
2025-08-25,Montauban,Cadeaux,Bougie voyage,2,14.99,6.11,Espèces,29.98,17.76
2025-08-25,Montauban,Décoration,Bougie parfumée,1,28.64,13.95,Sans contact,28.64,14.69
2025-08-25,Montauban,Cuisine,Planche à découper,1,29.97,15.13,Sans contact,29.97,14.84
2025-08-25,Montauban,Textile,Plaid laine,1,29.06,13.67,CB,29.06,15.39
2025-08-25,Montauban,Textile,Tapis tissé,1,46.11,23.25,CB,46.11,22.86
2025-08-26,Toulouse,Décoration,Coussin lin,1,23.5,9.0,Espèces,23.5,14.5
2025-08-26,Toulouse,Cuisine,Bol émaillé,1,30.46,14.02,Espèces,30.46,16.44
2025-08-26,Toulouse,Cadeaux,Coffret thé,2,24.15,9.35,CB,48.3,29.6
2025-08-26,Toulouse,Textile,Tapis tissé,1,48.24,24.78,CB,48.24,23.46
2025-08-26,Toulouse,Décoration,Cadre photo,1,44.65,20.51,CB,44.65,24.14
2025-08-26,Toulouse,Papeterie,Stylo plume,1,8.51,4.43,CB,8.51,4.08
2025-08-26,Toulouse,Textile,Nappe coton,1,60.74,28.49,CB,60.74,32.25
2025-08-26,Toulouse,Cuisine,Set torchons,1,26.72,14.45,CB,26.72,12.27
2025-08-26,Toulouse,Décoration,Coussin lin,1,45.97,19.05,Sans contact,45.97,26.92
2025-08-26,Toulouse,Cuisine,Mug grès,3,21.26,10.94,Espèces,63.78,30.96
2025-08-26,Toulouse,Cadeaux,Carnet cuir,1,19.75,7.81,CB,19.75,11.94
2025-08-26,Toulouse,Décoration,Cadre photo,1,31.65,13.48,Sans contact,31.65,18.17
2025-08-26,Toulouse,Cuisine,Set torchons,1,25.34,13.28,Espèces,25.34,12.06
2025-08-26,Toulouse,Cuisine,Théière fonte,2,22.11,11.6,Espèces,44.22,21.02
2025-08-26,Toulouse,Cadeaux,Carnet cuir,2,17.71,6.83,Sans contact,35.42,21.76
2025-08-26,Toulouse,Textile,Tapis tissé,1,60.77,28.73,Espèces,60.77,32.04
2025-08-26,Toulouse,Cadeaux,Bougie voyage,3,20.83,7.62,CB,62.49,39.63
2025-08-26,Toulouse,Cuisine,Théière fonte,1,29.29,15.43,Espèces,29.29,13.86
2025-08-26,Toulouse,Papeterie,Stickers,2,9.75,4.92,Sans contact,19.5,9.66
2025-08-26,Toulouse,Textile,Serviettes (x4),3,48.76,20.86,CB,146.28,83.7
2025-08-26,Toulouse,Décoration,Bougie parfumée,3,42.45,18.34,Sans contact,127.35,72.33
2025-08-26,Toulouse,Décoration,Bougie parfumée,1,35.65,16.32,Espèces,35.65,19.33
2025-08-26,Toulouse,Cuisine,Bol émaillé,1,24.48,12.96,Espèces,24.48,11.52
2025-08-26,Toulouse,Papeterie,Carnet A5,1,8.33,3.91,Espèces,8.33,4.42
2025-08-26,Toulouse,Cuisine,Mug grès,1,32.34,16.73,CB,32.34,15.61
2025-08-26,Toulouse,Papeterie,Carnet A5,3,10.88,5.69,CB,32.64,15.57
2025-08-26,Toulouse,Décoration,Cadre photo,1,41.85,17.37,CB,41.85,24.48
2025-08-26,Toulouse,Cuisine,Théière fonte,1,28.01,14.26,CB,28.01,13.75
2025-08-26,Toulouse,Décoration,Coussin lin,1,40.34,18.54,CB,40.34,21.8
2025-08-26,Auch,Papeterie,Carte postale,1,8.13,4.1,CB,8.13,4.03
2025-08-26,Auch,Décoration,Coussin lin,1,20.4,8.78,CB,20.4,11.62
2025-08-26,Auch,Décoration,Cadre photo,1,28.9,12.84,CB,28.9,16.06
2025-08-26,Auch,Textile,Rideau lin,2,47.68,22.74,Espèces,95.36,49.88
2025-08-26,Auch,Cuisine,Théière fonte,1,15.37,7.75,CB,15.37,7.62
2025-08-26,Auch,Cadeaux,Coffret thé,1,17.26,7.52,Espèces,17.26,9.74
2025-08-26,Auch,Décoration,Coussin lin,2,33.84,15.77,CB,67.68,36.14
2025-08-26,Auch,Décoration,Vase céramique,2,32.17,12.95,CB,64.34,38.44
2025-08-26,Auch,Textile,Plaid laine,2,37.52,18.8,Espèces,75.04,37.44
2025-08-26,Auch,Papeterie,Marque-page,2,8.05,3.75,CB,16.1,8.6
2025-08-26,Auch,Cuisine,Mug grès,1,16.89,8.76,Espèces,16.89,8.13
2025-08-26,Auch,Cuisine,Planche à découper,1,18.19,9.14,Sans contact,18.19,9.05
2025-08-26,Auch,Décoration,Vase céramique,1,27.06,12.53,CB,27.06,14.53
2025-08-26,Auch,Décoration,Cadre photo,1,38.26,18.85,CB,38.26,19.41
2025-08-26,Montauban,Décoration,Miroir rond,1,23.13,9.56,CB,23.13,13.57
2025-08-26,Montauban,Cuisine,Set torchons,1,19.87,10.14,Espèces,19.87,9.73
2025-08-26,Montauban,Papeterie,Stickers,1,5.65,2.94,CB,5.65,2.71
2025-08-26,Montauban,Décoration,Coussin lin,1,34.0,16.22,Sans contact,34.0,17.78
2025-08-26,Montauban,Décoration,Miroir rond,2,36.93,17.26,CB,73.86,39.34
2025-08-26,Montauban,Cadeaux,Carnet cuir,1,13.56,5.72,Espèces,13.56,7.84
2025-08-26,Montauban,Textile,Tapis tissé,1,32.96,17.35,CB,32.96,15.61
2025-08-26,Montauban,Décoration,Cadre photo,1,32.46,15.16,CB,32.46,17.3
2025-08-26,Montauban,Textile,Rideau lin,1,22.62,10.73,Sans contact,22.62,11.89
2025-08-26,Montauban,Décoration,Miroir rond,1,33.44,13.84,Sans contact,33.44,19.6
2025-08-26,Montauban,Décoration,Coussin lin,1,33.97,16.45,CB,33.97,17.52
2025-08-26,Montauban,Cuisine,Bol émaillé,3,22.16,11.44,Sans contact,66.48,32.16
2025-08-27,Toulouse,Papeterie,Marque-page,2,11.09,5.76,CB,22.18,10.66
2025-08-27,Toulouse,Décoration,Miroir rond,2,26.09,11.4,Espèces,52.18,29.38
2025-08-27,Toulouse,Textile,Rideau lin,1,48.92,21.98,Sans contact,48.92,26.94
2025-08-27,Toulouse,Décoration,Bougie parfumée,2,32.87,13.93,Sans contact,65.74,37.88
2025-08-27,Toulouse,Papeterie,Carnet A5,1,12.01,6.12,Espèces,12.01,5.89
2025-08-27,Toulouse,Cadeaux,Mini plante,1,19.41,7.94,Espèces,19.41,11.47
2025-08-27,Toulouse,Décoration,Cadre photo,1,32.1,14.79,Sans contact,32.1,17.31
2025-08-27,Toulouse,Décoration,Cadre photo,1,29.9,12.15,Espèces,29.9,17.75
2025-08-27,Toulouse,Textile,Tapis tissé,1,57.73,29.1,Sans contact,57.73,28.63
2025-08-27,Toulouse,Cadeaux,Coffret thé,1,29.14,11.53,Sans contact,29.14,17.61
2025-08-27,Toulouse,Textile,Nappe coton,1,66.85,33.75,CB,66.85,33.1
2025-08-27,Toulouse,Cuisine,Bol émaillé,1,24.47,13.05,Espèces,24.47,11.42
2025-08-27,Toulouse,Papeterie,Carte postale,1,7.36,3.61,CB,7.36,3.75
2025-08-27,Toulouse,Décoration,Coussin lin,1,46.54,20.06,CB,46.54,26.48
2025-08-27,Toulouse,Décoration,Coussin lin,1,39.89,17.6,Espèces,39.89,22.29
2025-08-27,Toulouse,Papeterie,Carnet A5,1,9.14,4.65,CB,9.14,4.49
2025-08-27,Toulouse,Cadeaux,Coffret thé,1,17.53,7.23,Sans contact,17.53,10.3
2025-08-27,Toulouse,Cuisine,Mug grès,3,29.95,16.82,Sans contact,89.85,39.39
2025-08-27,Toulouse,Décoration,Cadre photo,1,26.3,12.15,CB,26.3,14.15
2025-08-27,Toulouse,Cuisine,Bol émaillé,1,24.76,13.65,Sans contact,24.76,11.11
2025-08-27,Toulouse,Cadeaux,Bougie voyage,2,18.6,7.07,Espèces,37.2,23.06
2025-08-27,Toulouse,Textile,Rideau lin,1,42.89,19.19,CB,42.89,23.7
2025-08-27,Auch,Textile,Tapis tissé,1,40.7,21.2,CB,40.7,19.5
2025-08-27,Auch,Papeterie,Stickers,2,7.34,3.38,CB,14.68,7.92
2025-08-27,Auch,Papeterie,Stylo plume,1,5.15,2.38,Sans contact,5.15,2.77
2025-08-27,Auch,Décoration,Cadre photo,2,26.68,11.49,Espèces,53.36,30.38
2025-08-27,Montauban,Décoration,Coussin lin,1,36.49,15.56,CB,36.49,20.93
2025-08-27,Montauban,Cadeaux,Mini plante,1,18.43,7.21,CB,18.43,11.22
2025-08-27,Montauban,Textile,Tapis tissé,1,27.66,14.03,Espèces,27.66,13.63
2025-08-27,Montauban,Cuisine,Planche à découper,1,20.86,10.15,Sans contact,20.86,10.71
2025-08-27,Montauban,Cadeaux,Bougie voyage,1,15.76,6.2,CB,15.76,9.56
2025-08-27,Montauban,Décoration,Miroir rond,1,33.7,16.14,CB,33.7,17.56
2025-08-27,Montauban,Cadeaux,Mini plante,1,21.16,8.66,Espèces,21.16,12.5
2025-08-27,Montauban,Textile,Serviettes (x4),1,35.01,15.43,CB,35.01,19.58
2025-08-27,Montauban,Textile,Nappe coton,1,43.39,22.04,CB,43.39,21.35
2025-08-28,Toulouse,Décoration,Coussin lin,2,37.03,16.67,Sans contact,74.06,40.72
2025-08-28,Toulouse,Décoration,Coussin lin,1,41.98,19.47,CB,41.98,22.51
2025-08-28,Toulouse,Décoration,Cadre photo,1,39.81,18.72,CB,39.81,21.09
2025-08-28,Toulouse,Textile,Nappe coton,1,37.74,19.42,CB,37.74,18.32
2025-08-28,Toulouse,Cadeaux,Carnet cuir,1,22.98,9.18,CB,22.98,13.8
2025-08-28,Toulouse,Cuisine,Planche à découper,1,37.4,19.98,CB,37.4,17.42
2025-08-28,Toulouse,Décoration,Vase céramique,1,44.09,20.42,Espèces,44.09,23.67
2025-08-28,Toulouse,Cuisine,Bol émaillé,2,34.12,19.03,CB,68.24,30.18
2025-08-28,Toulouse,Cadeaux,Coffret thé,1,18.71,7.49,CB,18.71,11.22
2025-08-28,Toulouse,Décoration,Coussin lin,2,42.28,21.23,Sans contact,84.56,42.1
2025-08-28,Toulouse,Décoration,Cadre photo,1,37.36,16.96,CB,37.36,20.4
2025-08-28,Toulouse,Cuisine,Planche à découper,1,27.03,14.76,Sans contact,27.03,12.27
2025-08-28,Toulouse,Cuisine,Bol émaillé,1,27.08,13.39,Sans contact,27.08,13.69
2025-08-28,Toulouse,Décoration,Coussin lin,1,41.39,18.54,CB,41.39,22.85
2025-08-28,Toulouse,Cuisine,Set torchons,1,26.57,13.49,Espèces,26.57,13.08
2025-08-28,Toulouse,Cuisine,Mug grès,1,27.46,14.68,CB,27.46,12.78
2025-08-28,Toulouse,Papeterie,Stylo plume,2,8.65,4.48,CB,17.3,8.34
2025-08-28,Toulouse,Papeterie,Marque-page,1,11.96,5.88,CB,11.96,6.08
2025-08-28,Toulouse,Décoration,Vase céramique,1,42.8,19.08,Espèces,42.8,23.72
2025-08-28,Toulouse,Décoration,Miroir rond,1,29.7,13.13,CB,29.7,16.57
2025-08-28,Toulouse,Papeterie,Stickers,1,10.04,4.87,CB,10.04,5.17
2025-08-28,Auch,Décoration,Bougie parfumée,1,26.08,12.17,CB,26.08,13.91
2025-08-28,Auch,Décoration,Vase céramique,2,33.65,14.88,Espèces,67.3,37.54
2025-08-28,Auch,Textile,Rideau lin,1,35.33,17.53,CB,35.33,17.8
2025-08-28,Auch,Textile,Plaid laine,1,39.78,19.56,Sans contact,39.78,20.22
2025-08-28,Auch,Papeterie,Marque-page,2,6.87,3.6,CB,13.74,6.54
2025-08-28,Auch,Textile,Nappe coton,1,28.1,14.23,CB,28.1,13.87
2025-08-28,Auch,Cadeaux,Coffret thé,3,19.14,7.86,Sans contact,57.42,33.84
2025-08-28,Auch,Décoration,Coussin lin,1,28.83,12.98,Sans contact,28.83,15.85
2025-08-28,Auch,Textile,Plaid laine,2,32.9,15.48,CB,65.8,34.84
2025-08-28,Montauban,Cadeaux,Mini plante,1,18.92,8.32,CB,18.92,10.6
2025-08-28,Montauban,Cuisine,Théière fonte,3,13.21,6.98,Sans contact,39.63,18.69
2025-08-28,Montauban,Décoration,Miroir rond,1,30.18,14.35,CB,30.18,15.83
2025-08-28,Montauban,Cuisine,Mug grès,1,22.96,12.27,CB,22.96,10.69
2025-08-28,Montauban,Textile,Nappe coton,1,41.27,20.8,CB,41.27,20.47
2025-08-28,Montauban,Décoration,Cadre photo,2,26.83,11.81,CB,53.66,30.04
2025-08-28,Montauban,Textile,Rideau lin,3,33.34,15.64,Espèces,100.02,53.1
2025-08-28,Montauban,Cadeaux,Bougie voyage,1,21.94,9.11,CB,21.94,12.83
2025-08-28,Montauban,Cuisine,Mug grès,1,20.93,10.97,CB,20.93,9.96
2025-08-28,Montauban,Cuisine,Mug grès,3,23.35,11.8,CB,70.05,34.65
2025-08-29,Toulouse,Décoration,Miroir rond,1,36.31,15.59,CB,36.31,20.72
2025-08-29,Toulouse,Textile,Rideau lin,2,52.34,25.59,CB,104.68,53.5
2025-08-29,Toulouse,Cuisine,Planche à découper,2,36.1,19.62,CB,72.2,32.96
2025-08-29,Toulouse,Cadeaux,Coffret thé,1,19.83,7.49,CB,19.83,12.34
2025-08-29,Toulouse,Décoration,Bougie parfumée,1,32.09,15.19,CB,32.09,16.9
2025-08-29,Toulouse,Cadeaux,Carnet cuir,1,20.23,7.99,Espèces,20.23,12.24
2025-08-29,Toulouse,Décoration,Miroir rond,2,32.42,14.31,CB,64.84,36.22
2025-08-29,Toulouse,Papeterie,Marque-page,1,9.18,4.55,CB,9.18,4.63
2025-08-29,Toulouse,Cadeaux,Coffret thé,1,23.65,9.63,CB,23.65,14.02
2025-08-29,Toulouse,Papeterie,Stylo plume,1,7.69,3.91,Espèces,7.69,3.78
2025-08-29,Toulouse,Cuisine,Théière fonte,3,27.13,14.6,CB,81.39,37.59
2025-08-29,Toulouse,Papeterie,Stickers,1,11.05,5.68,Sans contact,11.05,5.37
2025-08-29,Toulouse,Textile,Serviettes (x4),3,26.24,13.31,Espèces,78.72,38.79
2025-08-29,Toulouse,Textile,Plaid laine,1,44.88,20.19,CB,44.88,24.69
2025-08-29,Toulouse,Papeterie,Stickers,1,9.39,4.54,CB,9.39,4.85
2025-08-29,Toulouse,Textile,Nappe coton,1,47.51,21.89,Sans contact,47.51,25.62
2025-08-29,Toulouse,Décoration,Bougie parfumée,1,40.0,16.47,Espèces,40.0,23.53
2025-08-29,Toulouse,Cuisine,Planche à découper,1,26.29,13.97,CB,26.29,12.32
2025-08-29,Toulouse,Papeterie,Marque-page,1,13.21,6.28,CB,13.21,6.93
2025-08-29,Toulouse,Décoration,Miroir rond,1,40.31,17.83,Sans contact,40.31,22.48
2025-08-29,Toulouse,Cuisine,Mug grès,2,24.43,12.01,Sans contact,48.86,24.84
2025-08-29,Toulouse,Papeterie,Stickers,1,9.25,4.68,CB,9.25,4.57
2025-08-29,Toulouse,Papeterie,Stylo plume,1,10.14,5.11,Espèces,10.14,5.03
2025-08-29,Toulouse,Décoration,Miroir rond,1,36.71,15.58,CB,36.71,21.13
2025-08-29,Auch,Cuisine,Set torchons,1,20.01,10.35,CB,20.01,9.66
2025-08-29,Auch,Décoration,Cadre photo,2,28.91,13.54,CB,57.82,30.74
2025-08-29,Auch,Textile,Nappe coton,1,34.33,15.1,CB,34.33,19.23
2025-08-29,Auch,Décoration,Vase céramique,1,30.89,13.34,Espèces,30.89,17.55
2025-08-29,Auch,Cadeaux,Coffret thé,1,9.48,4.12,Sans contact,9.48,5.36
2025-08-29,Auch,Cuisine,Set torchons,3,13.84,7.17,Sans contact,41.52,20.01
2025-08-29,Auch,Cadeaux,Bougie voyage,1,20.0,7.28,CB,20.0,12.72
2025-08-29,Montauban,Cadeaux,Mini plante,1,21.08,9.01,CB,21.08,12.07
2025-08-29,Montauban,Cadeaux,Bougie voyage,1,17.41,7.1,Espèces,17.41,10.31
2025-08-29,Montauban,Décoration,Cadre photo,1,28.99,13.77,Sans contact,28.99,15.22
2025-08-29,Montauban,Décoration,Coussin lin,1,38.13,16.87,Sans contact,38.13,21.26
2025-08-29,Montauban,Textile,Plaid laine,1,41.3,19.2,Sans contact,41.3,22.1
2025-08-29,Montauban,Décoration,Coussin lin,1,34.34,15.38,Sans contact,34.34,18.96
2025-08-29,Montauban,Cuisine,Théière fonte,1,21.97,11.26,Sans contact,21.97,10.71
2025-08-29,Montauban,Cuisine,Théière fonte,1,26.99,13.56,Espèces,26.99,13.43
2025-08-30,Toulouse,Décoration,Miroir rond,1,35.08,14.7,Sans contact,35.08,20.38
2025-08-30,Toulouse,Cadeaux,Mini plante,1,20.64,8.88,CB,20.64,11.76
2025-08-30,Toulouse,Textile,Nappe coton,1,42.69,18.77,CB,42.69,23.92
2025-08-30,Toulouse,Cadeaux,Savon artisanal,1,16.01,6.56,CB,16.01,9.45
2025-08-30,Toulouse,Cadeaux,Coffret thé,1,20.4,8.4,Sans contact,20.4,12.0
2025-08-30,Toulouse,Décoration,Cadre photo,1,37.69,16.95,Sans contact,37.69,20.74
2025-08-30,Toulouse,Textile,Rideau lin,2,42.71,22.44,CB,85.42,40.54
2025-08-30,Toulouse,Décoration,Vase céramique,1,35.45,16.69,CB,35.45,18.76
2025-08-30,Toulouse,Cadeaux,Coffret thé,2,30.39,11.82,Sans contact,60.78,37.14
2025-08-30,Toulouse,Décoration,Coussin lin,1,41.09,19.21,CB,41.09,21.88
2025-08-30,Toulouse,Textile,Tapis tissé,2,55.53,25.9,Sans contact,111.06,59.26
2025-08-30,Toulouse,Textile,Plaid laine,1,37.3,18.8,CB,37.3,18.5
2025-08-30,Toulouse,Cadeaux,Carnet cuir,1,22.55,9.18,Espèces,22.55,13.37
2025-08-30,Toulouse,Cuisine,Théière fonte,1,28.28,14.15,Espèces,28.28,14.13
2025-08-30,Toulouse,Cuisine,Planche à découper,1,27.31,15.36,CB,27.31,11.95
2025-08-30,Toulouse,Textile,Rideau lin,2,29.4,14.03,CB,58.8,30.74
2025-08-30,Auch,Textile,Serviettes (x4),1,30.64,15.04,CB,30.64,15.6
2025-08-30,Auch,Décoration,Vase céramique,1,26.61,12.48,CB,26.61,14.13
2025-08-30,Auch,Textile,Plaid laine,1,24.78,11.8,CB,24.78,12.98
2025-08-30,Auch,Papeterie,Stickers,1,7.81,4.03,CB,7.81,3.78
2025-08-30,Auch,Papeterie,Carte postale,1,6.43,3.03,CB,6.43,3.4
2025-08-30,Auch,Textile,Serviettes (x4),1,38.46,18.64,Espèces,38.46,19.82
2025-08-30,Auch,Décoration,Bougie parfumée,1,30.87,15.53,CB,30.87,15.34
2025-08-30,Auch,Cadeaux,Carnet cuir,1,14.91,6.36,Sans contact,14.91,8.55
2025-08-30,Auch,Papeterie,Marque-page,1,10.56,5.14,CB,10.56,5.42
2025-08-30,Auch,Décoration,Coussin lin,1,29.21,13.13,CB,29.21,16.08
2025-08-30,Auch,Textile,Tapis tissé,1,41.29,19.65,CB,41.29,21.64
